  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720533 ***** 201608100056 220  20  30 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   41 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100116 220  11 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   37 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100136 240  13  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   41 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100156 250  15  25 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   37 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100216 250  20  31 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   37 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100236 250  17  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100256 240   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   41 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100316 150   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   41 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100336 150   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   41 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100356 150   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   43 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100416 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   43 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100436 340   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   43 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100456 350   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   43 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100516 310   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   43 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100536 260   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   45 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   45 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100616 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   45 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100636 230   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   45 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100656 270   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   45 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100716 250   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   43 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100736 230   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   41 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100756 210   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   41 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100816 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   43 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100836 250   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   39 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100856 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   39 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100916 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100936 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608100956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   41 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101016 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101036 250   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   41 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   43 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101116 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   43 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101216 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101236 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   43 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   45 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   45 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   45 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   45 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101416 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101436 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   45 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101516 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   45 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101536 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   43 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101556 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   46 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101616 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101636 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   48 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101656 110   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   48 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101716 100   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   45 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101736 120   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   37 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101756 060   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   37 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101816 340   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   36 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101836 300   6 *** 722 CLR * * * 10.0 ** ** ** ** 12 ** ** ** *   90   43 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101856 020   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   37 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101916 040  10  22  95 *** * * * 10.0 ** ** ** ** ** ** ** ** *   88   37 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101936 230  17  26 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   41 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608101956 210  15  25 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   39 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102016 190   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102036 160   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   41 ****** 30.04 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102056 120   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   43 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102116 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   39 ****** 30.01 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   37 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102156 130   6 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   91   37 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102216 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   37 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102236 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   37 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102256 090   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   41 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   37 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102336 100   5 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   88   43 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608102356 130  17  29 120 *** * * * 10.0 ** ** ** ** 62 ** ** ** *   81   45 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110036 250  20  32 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   46 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110056 260  16  25 100 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   75   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110116 320   6 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   45 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110136 360  14  18 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110156 340   8 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110216 270   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110236 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   45 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110316 150   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110336 220   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110356 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110416 210   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.08 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110436 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110456 220   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110516 190   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110536 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110616 080   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110636 010   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110656 070   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   48 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110716 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110736 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110816 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110836 230   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   48 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110856 240   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110916 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110936 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608110956 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111016 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111036 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111056 230   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111116 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   48 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111136 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111156 ***   0 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111216 250   6 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111236 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   43 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111316 020   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   46 ****** 30.08 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   46 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111416 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   48 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111436 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111516 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111536 130   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   46 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111556 100   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111616 080   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111636 070  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111656 070   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111716 060   7 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111736 100   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   45 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111756 120   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   43 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111816 110   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   43 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111836 990  11  17 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   86   43 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111856 100   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   41 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111916 090   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   41 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111936 120   6 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   88   41 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608111956 110   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   41 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112016 110   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   39 ****** 30.08 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112036 990   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   39 ****** 30.08 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112056 080   6 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   90   39 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112116 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   39 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112136 090   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   39 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112156 070   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   37 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112216 030  13  16 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   37 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112236 030   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   37 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112256 040   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   39 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112316 030   3 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   84   41 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112336 ***   0 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   45 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608112356 360   7 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   43 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120016 330  17 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   45 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120036 340  11  18 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   45 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120056 360   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   45 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120116 330   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   46 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120136 320   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120156 150   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.14 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120216 070   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.16 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120236 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.17 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   46 ****** 30.18 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   46 ****** 30.20 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   46 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120356 ***   0 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   46 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120416 ***   0 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   45 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120436 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120456 190   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120516 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   46 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120536 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   46 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120616 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120636 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   46 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120656 080   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120716 360   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120736 300   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.25 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120756 280   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.25 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120816 270   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.25 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201608120836 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.25 ****** *** *** ***** ***** ***** ***** **
